"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.76262400000E+008, +1.94906033552E+001, +0.00000000000E+000
+3.78262200000E+008, +1.94640292684E+001, +0.00000000000E+000
+3.80262000000E+008, +1.94477830389E+001, +0.00000000000E+000
+3.82261800000E+008, +1.94215504595E+001, +0.00000000000E+000
+3.84261600000E+008, +1.93755764437E+001, +0.00000000000E+000
+3.86261400000E+008, +1.93389077667E+001, +0.00000000000E+000
+3.88261200000E+008, +1.92847159654E+001, +0.00000000000E+000
+3.90261000000E+008, +1.92367500420E+001, +0.00000000000E+000
+3.92260800000E+008, +1.91859208872E+001, +0.00000000000E+000
+3.94260600000E+008, +1.91426694399E+001, +0.00000000000E+000
+3.96260400000E+008, +1.91042633427E+001, +0.00000000000E+000
+3.98260200000E+008, +1.90597603130E+001, +0.00000000000E+000
+4.00260000000E+008, +1.90288600784E+001, +0.00000000000E+000
+4.02259800000E+008, +1.90094846170E+001, +0.00000000000E+000
+4.04259600000E+008, +1.89832992361E+001, +0.00000000000E+000
+4.06259400000E+008, +1.89804263803E+001, +0.00000000000E+000
+4.08259200000E+008, +1.89753508362E+001, +0.00000000000E+000
+4.10259000000E+008, +1.89617277644E+001, +0.00000000000E+000
+4.12258800000E+008, +1.89701167186E+001, +0.00000000000E+000
+4.14258600000E+008, +1.89639446630E+001, +0.00000000000E+000
+4.16258400000E+008, +1.89651213779E+001, +0.00000000000E+000
+4.18258200000E+008, +1.89540737361E+001, +0.00000000000E+000
+4.20258000000E+008, +1.89527373194E+001, +0.00000000000E+000
+4.22257800000E+008, +1.89363510065E+001, +0.00000000000E+000
+4.24257600000E+008, +1.89152507031E+001, +0.00000000000E+000
+4.26257400000E+008, +1.88888585745E+001, +0.00000000000E+000
+4.28257200000E+008, +1.88625065763E+001, +0.00000000000E+000
+4.30257000000E+008, +1.88369870676E+001, +0.00000000000E+000
+4.32256800000E+008, +1.88241568838E+001, +0.00000000000E+000
+4.34256600000E+008, +1.88110459485E+001, +0.00000000000E+000
+4.36256400000E+008, +1.88010951744E+001, +0.00000000000E+000
+4.38256200000E+008, +1.87938316141E+001, +0.00000000000E+000
+4.40256000000E+008, +1.88093094688E+001, +0.00000000000E+000
+4.42255800000E+008, +1.88150393592E+001, +0.00000000000E+000
+4.44255600000E+008, +1.88326887085E+001, +0.00000000000E+000
+4.46255400000E+008, +1.88229442314E+001, +0.00000000000E+000
+4.48255200000E+008, +1.88289618870E+001, +0.00000000000E+000
+4.50255000000E+008, +1.87956674156E+001, +0.00000000000E+000
+4.52254800000E+008, +1.87649669963E+001, +0.00000000000E+000
+4.54254600000E+008, +1.87032357522E+001, +0.00000000000E+000
+4.56254400000E+008, +1.86404563486E+001, +0.00000000000E+000
+4.58254200000E+008, +1.85633053883E+001, +0.00000000000E+000
+4.60254000000E+008, +1.84771028018E+001, +0.00000000000E+000
+4.62253800000E+008, +1.84090015939E+001, +0.00000000000E+000
+4.64253600000E+008, +1.83244326025E+001, +0.00000000000E+000
+4.66253400000E+008, +1.82572554088E+001, +0.00000000000E+000
+4.68253200000E+008, +1.81939182664E+001, +0.00000000000E+000
+4.70253000000E+008, +1.81464418888E+001, +0.00000000000E+000
+4.72252800000E+008, +1.81146782471E+001, +0.00000000000E+000
+4.74252600000E+008, +1.81069258054E+001, +0.00000000000E+000
+4.76252400000E+008, +1.81055723396E+001, +0.00000000000E+000
+4.78252200000E+008, +1.81350565944E+001, +0.00000000000E+000
+4.80252000000E+008, +1.81496927382E+001, +0.00000000000E+000
+4.82251800000E+008, +1.81906238644E+001, +0.00000000000E+000
+4.84251600000E+008, +1.82158540984E+001, +0.00000000000E+000
+4.86251400000E+008, +1.82414973686E+001, +0.00000000000E+000
+4.88251200000E+008, +1.82452658896E+001, +0.00000000000E+000
+4.90251000000E+008, +1.82432409087E+001, +0.00000000000E+000
+4.92250800000E+008, +1.82154138912E+001, +0.00000000000E+000
+4.94250600000E+008, +1.81739017943E+001, +0.00000000000E+000
+4.96250400000E+008, +1.81078310537E+001, +0.00000000000E+000
+4.98250200000E+008, +1.80206567826E+001, +0.00000000000E+000
+5.00250000000E+008, +1.79176503789E+001, +0.00000000000E+000
+5.02249800000E+008, +1.78021673282E+001, +0.00000000000E+000
+5.04249600000E+008, +1.76836164520E+001, +0.00000000000E+000
+5.06249400000E+008, +1.75558318381E+001, +0.00000000000E+000
+5.08249200000E+008, +1.74276508551E+001, +0.00000000000E+000
+5.10249000000E+008, +1.73157270217E+001, +0.00000000000E+000
+5.12248800000E+008, +1.72261021086E+001, +0.00000000000E+000
+5.14248600000E+008, +1.71390878608E+001, +0.00000000000E+000
+5.16248400000E+008, +1.70687572720E+001, +0.00000000000E+000
+5.18248200000E+008, +1.70273851733E+001, +0.00000000000E+000
+5.20248000000E+008, +1.69845992622E+001, +0.00000000000E+000
+5.22247800000E+008, +1.69526019934E+001, +0.00000000000E+000
+5.24247600000E+008, +1.69291189534E+001, +0.00000000000E+000
+5.26247400000E+008, +1.69205197335E+001, +0.00000000000E+000
+5.28247200000E+008, +1.69020756297E+001, +0.00000000000E+000
+5.30247000000E+008, +1.68811717657E+001, +0.00000000000E+000
+5.32246800000E+008, +1.68786917382E+001, +0.00000000000E+000
+5.34246600000E+008, +1.68550821444E+001, +0.00000000000E+000
+5.36246400000E+008, +1.68255622119E+001, +0.00000000000E+000
+5.38246200000E+008, +1.67834948554E+001, +0.00000000000E+000
+5.40246000000E+008, +1.67454387515E+001, +0.00000000000E+000
+5.42245800000E+008, +1.66944613110E+001, +0.00000000000E+000
+5.44245600000E+008, +1.66341394768E+001, +0.00000000000E+000
+5.46245400000E+008, +1.65766790640E+001, +0.00000000000E+000
+5.48245200000E+008, +1.65226464274E+001, +0.00000000000E+000
+5.50245000000E+008, +1.64584293185E+001, +0.00000000000E+000
+5.52244800000E+008, +1.63937097250E+001, +0.00000000000E+000
+5.54244600000E+008, +1.63327238120E+001, +0.00000000000E+000
+5.56244400000E+008, +1.62714136483E+001, +0.00000000000E+000
+5.58244200000E+008, +1.62125254178E+001, +0.00000000000E+000
+5.60244000000E+008, +1.61527040308E+001, +0.00000000000E+000
+5.62243800000E+008, +1.60934339025E+001, +0.00000000000E+000
+5.64243600000E+008, +1.60290771367E+001, +0.00000000000E+000
+5.66243400000E+008, +1.59570291280E+001, +0.00000000000E+000
+5.68243200000E+008, +1.58802260258E+001, +0.00000000000E+000
+5.70243000000E+008, +1.58014239757E+001, +0.00000000000E+000
+5.72242800000E+008, +1.57247767647E+001, +0.00000000000E+000
+5.74242600000E+008, +1.56331914140E+001, +0.00000000000E+000
+5.76242400000E+008, +1.55477952360E+001, +0.00000000000E+000
+5.78242200000E+008, +1.54717040060E+001, +0.00000000000E+000
+5.80242000000E+008, +1.53963847641E+001, +0.00000000000E+000
+5.82241800000E+008, +1.53323235278E+001, +0.00000000000E+000
+5.84241600000E+008, +1.52737176644E+001, +0.00000000000E+000
+5.86241400000E+008, +1.52208504217E+001, +0.00000000000E+000
+5.88241200000E+008, +1.51815945572E+001, +0.00000000000E+000
+5.90241000000E+008, +1.51469694063E+001, +0.00000000000E+000
+5.92240800000E+008, +1.51233832881E+001, +0.00000000000E+000
+5.94240600000E+008, +1.51059298606E+001, +0.00000000000E+000
+5.96240400000E+008, +1.50942522143E+001, +0.00000000000E+000
+5.98240200000E+008, +1.50952800745E+001, +0.00000000000E+000
+6.00240000000E+008, +1.50994140983E+001, +0.00000000000E+000
+6.02239800000E+008, +1.51047058334E+001, +0.00000000000E+000
+6.04239600000E+008, +1.51133634738E+001, +0.00000000000E+000
+6.06239400000E+008, +1.51261436102E+001, +0.00000000000E+000
+6.08239200000E+008, +1.51293245975E+001, +0.00000000000E+000
+6.10239000000E+008, +1.51362297026E+001, +0.00000000000E+000
+6.12238800000E+008, +1.51364275234E+001, +0.00000000000E+000
+6.14238600000E+008, +1.51301523010E+001, +0.00000000000E+000
+6.16238400000E+008, +1.51173553144E+001, +0.00000000000E+000
+6.18238200000E+008, +1.50987517022E+001, +0.00000000000E+000
+6.20238000000E+008, +1.50679493812E+001, +0.00000000000E+000
+6.22237800000E+008, +1.50393418381E+001, +0.00000000000E+000
+6.24237600000E+008, +1.50007386873E+001, +0.00000000000E+000
+6.26237400000E+008, +1.49705536595E+001, +0.00000000000E+000
+6.28237200000E+008, +1.49339433312E+001, +0.00000000000E+000
+6.30237000000E+008, +1.48941427002E+001, +0.00000000000E+000
+6.32236800000E+008, +1.48491637081E+001, +0.00000000000E+000
+6.34236600000E+008, +1.48046886272E+001, +0.00000000000E+000
+6.36236400000E+008, +1.47634922846E+001, +0.00000000000E+000
+6.38236200000E+008, +1.47330862111E+001, +0.00000000000E+000
+6.40236000000E+008, +1.46907140163E+001, +0.00000000000E+000
+6.42235800000E+008, +1.46739045172E+001, +0.00000000000E+000
+6.44235600000E+008, +1.46665300882E+001, +0.00000000000E+000
+6.46235400000E+008, +1.46676542198E+001, +0.00000000000E+000
+6.48235200000E+008, +1.46798190106E+001, +0.00000000000E+000
