"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.24267600000E+008, -5.19218891133E+000, +0.00000000000E+000
+3.26267400000E+008, -5.20371228988E+000, +0.00000000000E+000
+3.28267200000E+008, -5.40008677464E+000, +0.00000000000E+000
+3.30267000000E+008, -5.44882360124E+000, +0.00000000000E+000
+3.32266800000E+008, -5.42539801815E+000, +0.00000000000E+000
+3.34266600000E+008, -5.29673160893E+000, +0.00000000000E+000
+3.36266400000E+008, -4.92612951811E+000, +0.00000000000E+000
+3.38266200000E+008, -4.70912699023E+000, +0.00000000000E+000
+3.40266000000E+008, -4.79066731037E+000, +0.00000000000E+000
+3.42265800000E+008, -5.02375022354E+000, +0.00000000000E+000
+3.44265600000E+008, -5.43167389758E+000, +0.00000000000E+000
+3.46265400000E+008, -5.91252843195E+000, +0.00000000000E+000
+3.48265200000E+008, -6.06848008805E+000, +0.00000000000E+000
+3.50265000000E+008, -5.94135015867E+000, +0.00000000000E+000
+3.52264800000E+008, -5.53274373743E+000, +0.00000000000E+000
+3.54264600000E+008, -4.78435627242E+000, +0.00000000000E+000
+3.56264400000E+008, -4.67813692445E+000, +0.00000000000E+000
+3.58264200000E+008, -4.53746132353E+000, +0.00000000000E+000
+3.60264000000E+008, -4.27533752040E+000, +0.00000000000E+000
+3.62263800000E+008, -4.26249419938E+000, +0.00000000000E+000
+3.64263600000E+008, -4.06901448602E+000, +0.00000000000E+000
+3.66263400000E+008, -3.96239672001E+000, +0.00000000000E+000
+3.68263200000E+008, -3.88683614015E+000, +0.00000000000E+000
+3.70263000000E+008, -4.05674573036E+000, +0.00000000000E+000
+3.72262800000E+008, -4.62792245690E+000, +0.00000000000E+000
+3.74262600000E+008, -5.16205528271E+000, +0.00000000000E+000
+3.76262400000E+008, -5.44664454941E+000, +0.00000000000E+000
+3.78262200000E+008, -5.72180992724E+000, +0.00000000000E+000
+3.80262000000E+008, -6.18395072071E+000, +0.00000000000E+000
+3.82261800000E+008, -6.59109135149E+000, +0.00000000000E+000
+3.84261600000E+008, -6.38150873999E+000, +0.00000000000E+000
+3.86261400000E+008, -6.06803758666E+000, +0.00000000000E+000
+3.88261200000E+008, -5.89150522330E+000, +0.00000000000E+000
+3.90261000000E+008, -5.90045881059E+000, +0.00000000000E+000
+3.92260800000E+008, -5.90223111157E+000, +0.00000000000E+000
+3.94260600000E+008, -5.89936231517E+000, +0.00000000000E+000
+3.96260400000E+008, -5.75911460548E+000, +0.00000000000E+000
+3.98260200000E+008, -5.70642564060E+000, +0.00000000000E+000
+4.00260000000E+008, -6.04459986476E+000, +0.00000000000E+000
+4.02259800000E+008, -6.43715945053E+000, +0.00000000000E+000
+4.04259600000E+008, -6.78857746020E+000, +0.00000000000E+000
+4.06259400000E+008, -7.10458139946E+000, +0.00000000000E+000
+4.08259200000E+008, -7.41174394652E+000, +0.00000000000E+000
+4.10259000000E+008, -7.59644784914E+000, +0.00000000000E+000
+4.12258800000E+008, -7.69000000938E+000, +0.00000000000E+000
+4.14258600000E+008, -7.87026802289E+000, +0.00000000000E+000
+4.16258400000E+008, -7.90494342753E+000, +0.00000000000E+000
+4.18258200000E+008, -7.74406873595E+000, +0.00000000000E+000
+4.20258000000E+008, -7.16354236227E+000, +0.00000000000E+000
+4.22257800000E+008, -6.68218540386E+000, +0.00000000000E+000
+4.24257600000E+008, -6.82268562865E+000, +0.00000000000E+000
+4.26257400000E+008, -7.29661414733E+000, +0.00000000000E+000
+4.28257200000E+008, -7.77645326957E+000, +0.00000000000E+000
+4.30257000000E+008, -8.19042920376E+000, +0.00000000000E+000
+4.32256800000E+008, -8.30338919197E+000, +0.00000000000E+000
+4.34256600000E+008, -8.33875047449E+000, +0.00000000000E+000
+4.36256400000E+008, -8.28150778413E+000, +0.00000000000E+000
+4.38256200000E+008, -8.25044610342E+000, +0.00000000000E+000
+4.40256000000E+008, -8.40317276082E+000, +0.00000000000E+000
+4.42255800000E+008, -8.57519645435E+000, +0.00000000000E+000
+4.44255600000E+008, -8.69441772372E+000, +0.00000000000E+000
+4.46255400000E+008, -9.00765965907E+000, +0.00000000000E+000
+4.48255200000E+008, -8.88688469779E+000, +0.00000000000E+000
+4.50255000000E+008, -8.15746872675E+000, +0.00000000000E+000
+4.52254800000E+008, -7.50780930973E+000, +0.00000000000E+000
+4.54254600000E+008, -7.51048620055E+000, +0.00000000000E+000
+4.56254400000E+008, -7.90882383065E+000, +0.00000000000E+000
+4.58254200000E+008, -8.66342453621E+000, +0.00000000000E+000
+4.60254000000E+008, -8.69165212188E+000, +0.00000000000E+000
+4.62253800000E+008, -7.92253263746E+000, +0.00000000000E+000
+4.64253600000E+008, -7.39693336195E+000, +0.00000000000E+000
+4.66253400000E+008, -7.31232748226E+000, +0.00000000000E+000
+4.68253200000E+008, -7.49755525745E+000, +0.00000000000E+000
+4.70253000000E+008, -7.52974087429E+000, +0.00000000000E+000
+4.72252800000E+008, -7.37719738565E+000, +0.00000000000E+000
+4.74252600000E+008, -7.10173876651E+000, +0.00000000000E+000
+4.76252400000E+008, -7.03131444566E+000, +0.00000000000E+000
+4.78252200000E+008, -7.60316317694E+000, +0.00000000000E+000
+4.80252000000E+008, -8.37491740589E+000, +0.00000000000E+000
+4.82251800000E+008, -9.07286542725E+000, +0.00000000000E+000
+4.84251600000E+008, -9.39253244090E+000, +0.00000000000E+000
+4.86251400000E+008, -9.27998445671E+000, +0.00000000000E+000
+4.88251200000E+008, -9.25324822668E+000, +0.00000000000E+000
+4.90251000000E+008, -9.25512696896E+000, +0.00000000000E+000
+4.92250800000E+008, -9.26210794901E+000, +0.00000000000E+000
+4.94250600000E+008, -9.30535217256E+000, +0.00000000000E+000
+4.96250400000E+008, -9.39868349861E+000, +0.00000000000E+000
+4.98250200000E+008, -9.14343428985E+000, +0.00000000000E+000
+5.00250000000E+008, -8.38995151230E+000, +0.00000000000E+000
+5.02249800000E+008, -7.69066439507E+000, +0.00000000000E+000
+5.04249600000E+008, -7.89398678326E+000, +0.00000000000E+000
+5.06249400000E+008, -8.66956134696E+000, +0.00000000000E+000
+5.08249200000E+008, -9.13022002140E+000, +0.00000000000E+000
+5.10249000000E+008, -9.25678087483E+000, +0.00000000000E+000
+5.12248800000E+008, -9.20849935830E+000, +0.00000000000E+000
+5.14248600000E+008, -9.42900917601E+000, +0.00000000000E+000
+5.16248400000E+008, -9.68614687049E+000, +0.00000000000E+000
+5.18248200000E+008, -1.00519310879E+001, +0.00000000000E+000
+5.20248000000E+008, -1.04762566038E+001, +0.00000000000E+000
+5.22247800000E+008, -1.12227469961E+001, +0.00000000000E+000
+5.24247600000E+008, -1.22128982480E+001, +0.00000000000E+000
+5.26247400000E+008, -1.33539976152E+001, +0.00000000000E+000
+5.28247200000E+008, -1.52072501090E+001, +0.00000000000E+000
+5.30247000000E+008, -1.71234282926E+001, +0.00000000000E+000
+5.32246800000E+008, -1.80883950499E+001, +0.00000000000E+000
+5.34246600000E+008, -1.69284059012E+001, +0.00000000000E+000
+5.36246400000E+008, -1.55445980672E+001, +0.00000000000E+000
+5.38246200000E+008, -1.46728549242E+001, +0.00000000000E+000
+5.40246000000E+008, -1.42896270951E+001, +0.00000000000E+000
+5.42245800000E+008, -1.41100120723E+001, +0.00000000000E+000
+5.44245600000E+008, -1.36390865940E+001, +0.00000000000E+000
+5.46245400000E+008, -1.30301227776E+001, +0.00000000000E+000
+5.48245200000E+008, -1.26886026357E+001, +0.00000000000E+000
+5.50245000000E+008, -1.24711431099E+001, +0.00000000000E+000
+5.52244800000E+008, -1.25373198917E+001, +0.00000000000E+000
+5.54244600000E+008, -1.24462182561E+001, +0.00000000000E+000
+5.56244400000E+008, -1.23718754412E+001, +0.00000000000E+000
+5.58244200000E+008, -1.23277742110E+001, +0.00000000000E+000
+5.60244000000E+008, -1.22642607115E+001, +0.00000000000E+000
+5.62243800000E+008, -1.21705839955E+001, +0.00000000000E+000
+5.64243600000E+008, -1.21015188943E+001, +0.00000000000E+000
+5.66243400000E+008, -1.22975291735E+001, +0.00000000000E+000
+5.68243200000E+008, -1.29974675155E+001, +0.00000000000E+000
+5.70243000000E+008, -1.38034633266E+001, +0.00000000000E+000
+5.72242800000E+008, -1.44813288294E+001, +0.00000000000E+000
+5.74242600000E+008, -1.47729695926E+001, +0.00000000000E+000
+5.76242400000E+008, -1.48160150763E+001, +0.00000000000E+000
+5.78242200000E+008, -1.48682627062E+001, +0.00000000000E+000
+5.80242000000E+008, -1.49058001466E+001, +0.00000000000E+000
+5.82241800000E+008, -1.51689436600E+001, +0.00000000000E+000
+5.84241600000E+008, -1.54869224975E+001, +0.00000000000E+000
+5.86241400000E+008, -1.55700570556E+001, +0.00000000000E+000
+5.88241200000E+008, -1.55130470870E+001, +0.00000000000E+000
+5.90241000000E+008, -1.55124680359E+001, +0.00000000000E+000
+5.92240800000E+008, -1.55934860783E+001, +0.00000000000E+000
+5.94240600000E+008, -1.57005582036E+001, +0.00000000000E+000
+5.96240400000E+008, -1.57450532820E+001, +0.00000000000E+000
+5.98240200000E+008, -1.58384034501E+001, +0.00000000000E+000
+6.00240000000E+008, -1.58755732979E+001, +0.00000000000E+000
+6.02239800000E+008, -1.60861208616E+001, +0.00000000000E+000
+6.04239600000E+008, -1.61966332773E+001, +0.00000000000E+000
+6.06239400000E+008, -1.61642495151E+001, +0.00000000000E+000
+6.08239200000E+008, -1.63189030506E+001, +0.00000000000E+000
+6.10239000000E+008, -1.63356347924E+001, +0.00000000000E+000
+6.12238800000E+008, -1.63834672352E+001, +0.00000000000E+000
+6.14238600000E+008, -1.63799756659E+001, +0.00000000000E+000
+6.16238400000E+008, -1.65443457184E+001, +0.00000000000E+000
