"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.10269000000E+008, +3.29788455170E-008, +0.00000000000E+000
+3.12268800000E+008, +3.43419203820E-008, +0.00000000000E+000
+3.14268600000E+008, +3.59855226717E-008, +0.00000000000E+000
+3.16268400000E+008, +3.64348875124E-008, +0.00000000000E+000
+3.18268200000E+008, +3.39507583993E-008, +0.00000000000E+000
+3.20268000000E+008, +3.31542063062E-008, +0.00000000000E+000
+3.22267800000E+008, +3.24787925636E-008, +0.00000000000E+000
+3.24267600000E+008, +3.26888870047E-008, +0.00000000000E+000
+3.26267400000E+008, +3.10207732120E-008, +0.00000000000E+000
+3.28267200000E+008, +3.04737403837E-008, +0.00000000000E+000
+3.30267000000E+008, +2.59289743764E-008, +0.00000000000E+000
+3.32266800000E+008, +2.46651706453E-008, +0.00000000000E+000
+3.34266600000E+008, +3.55904360026E-008, +0.00000000000E+000
+3.36266400000E+008, +4.04163642333E-008, +0.00000000000E+000
+3.38266200000E+008, +3.90255427501E-008, +0.00000000000E+000
+3.40266000000E+008, +3.71656328370E-008, +0.00000000000E+000
+3.42265800000E+008, +3.24830060841E-008, +0.00000000000E+000
+3.44265600000E+008, +2.56759908626E-008, +0.00000000000E+000
+3.46265400000E+008, +2.47638594568E-008, +0.00000000000E+000
+3.48265200000E+008, +3.45784085298E-008, +0.00000000000E+000
+3.50265000000E+008, +3.84109904830E-008, +0.00000000000E+000
+3.52264800000E+008, +3.87177960168E-008, +0.00000000000E+000
+3.54264600000E+008, +2.20538901039E-008, +0.00000000000E+000
+3.56264400000E+008, +1.75285574232E-008, +0.00000000000E+000
+3.58264200000E+008, +2.39792308960E-008, +0.00000000000E+000
+3.60264000000E+008, +3.77146261497E-008, +0.00000000000E+000
+3.62263800000E+008, +4.46073203274E-008, +0.00000000000E+000
+3.64263600000E+008, +4.20464715992E-008, +0.00000000000E+000
+3.66263400000E+008, +4.21409747959E-008, +0.00000000000E+000
+3.68263200000E+008, +4.07423189887E-008, +0.00000000000E+000
+3.70263000000E+008, +4.01178612109E-008, +0.00000000000E+000
+3.72262800000E+008, +3.83453234929E-008, +0.00000000000E+000
+3.74262600000E+008, +3.62521377835E-008, +0.00000000000E+000
+3.76262400000E+008, +3.51375017236E-008, +0.00000000000E+000
+3.78262200000E+008, +3.48309200867E-008, +0.00000000000E+000
+3.80262000000E+008, +3.33703013396E-008, +0.00000000000E+000
+3.82261800000E+008, +2.83237525446E-008, +0.00000000000E+000
+3.84261600000E+008, +2.64125531713E-008, +0.00000000000E+000
+3.86261400000E+008, +2.99589454391E-008, +0.00000000000E+000
+3.88261200000E+008, +3.15755028277E-008, +0.00000000000E+000
+3.90261000000E+008, +3.33389974109E-008, +0.00000000000E+000
+3.92260800000E+008, +3.36157283751E-008, +0.00000000000E+000
+3.94260600000E+008, +3.20778021615E-008, +0.00000000000E+000
+3.96260400000E+008, +3.27590490902E-008, +0.00000000000E+000
+3.98260200000E+008, +3.47445225872E-008, +0.00000000000E+000
+4.00260000000E+008, +3.60233587661E-008, +0.00000000000E+000
+4.02259800000E+008, +3.45340832870E-008, +0.00000000000E+000
+4.04259600000E+008, +3.45401887272E-008, +0.00000000000E+000
+4.06259400000E+008, +3.21136614195E-008, +0.00000000000E+000
+4.08259200000E+008, +3.09314456264E-008, +0.00000000000E+000
+4.10259000000E+008, +2.96161325061E-008, +0.00000000000E+000
+4.12258800000E+008, +3.06224657597E-008, +0.00000000000E+000
+4.14258600000E+008, +3.17208859108E-008, +0.00000000000E+000
+4.16258400000E+008, +3.07356608043E-008, +0.00000000000E+000
+4.18258200000E+008, +3.02908340458E-008, +0.00000000000E+000
+4.20258000000E+008, +3.33144697978E-008, +0.00000000000E+000
+4.22257800000E+008, +3.48217931888E-008, +0.00000000000E+000
+4.24257600000E+008, +3.61435060333E-008, +0.00000000000E+000
+4.26257400000E+008, +3.52607198237E-008, +0.00000000000E+000
+4.28257200000E+008, +3.29084356913E-008, +0.00000000000E+000
+4.30257000000E+008, +3.16959659227E-008, +0.00000000000E+000
+4.32256800000E+008, +3.07934470952E-008, +0.00000000000E+000
+4.34256600000E+008, +2.92993227849E-008, +0.00000000000E+000
+4.36256400000E+008, +2.82929030069E-008, +0.00000000000E+000
+4.38256200000E+008, +3.04315119872E-008, +0.00000000000E+000
+4.40256000000E+008, +3.45998152918E-008, +0.00000000000E+000
+4.42255800000E+008, +3.60384088855E-008, +0.00000000000E+000
+4.44255600000E+008, +3.30266679386E-008, +0.00000000000E+000
+4.46255400000E+008, +3.45907334321E-008, +0.00000000000E+000
+4.48255200000E+008, +3.56301209943E-008, +0.00000000000E+000
+4.50255000000E+008, +3.65515034353E-008, +0.00000000000E+000
+4.52254800000E+008, +3.79051019202E-008, +0.00000000000E+000
+4.54254600000E+008, +3.50450754751E-008, +0.00000000000E+000
+4.56254400000E+008, +2.44311523604E-008, +0.00000000000E+000
+4.58254200000E+008, +1.79431850765E-008, +0.00000000000E+000
+4.60254000000E+008, +2.36257926828E-008, +0.00000000000E+000
+4.62253800000E+008, +2.99260595121E-008, +0.00000000000E+000
+4.64253600000E+008, +3.31657255892E-008, +0.00000000000E+000
+4.66253400000E+008, +3.37826719847E-008, +0.00000000000E+000
+4.68253200000E+008, +3.15113308675E-008, +0.00000000000E+000
+4.70253000000E+008, +3.11714262690E-008, +0.00000000000E+000
+4.72252800000E+008, +3.26072347441E-008, +0.00000000000E+000
+4.74252600000E+008, +3.79844473200E-008, +0.00000000000E+000
+4.76252400000E+008, +4.04191325834E-008, +0.00000000000E+000
+4.78252200000E+008, +3.90137604683E-008, +0.00000000000E+000
+4.80252000000E+008, +3.41029545882E-008, +0.00000000000E+000
+4.82251800000E+008, +3.03493963689E-008, +0.00000000000E+000
+4.84251600000E+008, +2.81406024964E-008, +0.00000000000E+000
+4.86251400000E+008, +2.85058372647E-008, +0.00000000000E+000
+4.88251200000E+008, +2.98549731475E-008, +0.00000000000E+000
+4.90251000000E+008, +3.08111736124E-008, +0.00000000000E+000
+4.92250800000E+008, +3.07283618345E-008, +0.00000000000E+000
+4.94250600000E+008, +3.12610045389E-008, +0.00000000000E+000
+4.96250400000E+008, +3.01339722112E-008, +0.00000000000E+000
+4.98250200000E+008, +3.14008006067E-008, +0.00000000000E+000
+5.00250000000E+008, +3.17506675153E-008, +0.00000000000E+000
+5.02249800000E+008, +3.79584804926E-008, +0.00000000000E+000
+5.04249600000E+008, +3.90106430472E-008, +0.00000000000E+000
+5.06249400000E+008, +3.56936928100E-008, +0.00000000000E+000
+5.08249200000E+008, +3.21184824199E-008, +0.00000000000E+000
+5.10249000000E+008, +3.09372842493E-008, +0.00000000000E+000
+5.12248800000E+008, +3.18692394907E-008, +0.00000000000E+000
+5.14248600000E+008, +3.40269434797E-008, +0.00000000000E+000
+5.16248400000E+008, +3.31661302459E-008, +0.00000000000E+000
+5.18248200000E+008, +3.41260365908E-008, +0.00000000000E+000
+5.20248000000E+008, +3.36561354312E-008, +0.00000000000E+000
+5.22247800000E+008, +3.31169324901E-008, +0.00000000000E+000
+5.24247600000E+008, +3.25996987445E-008, +0.00000000000E+000
+5.26247400000E+008, +3.05106899934E-008, +0.00000000000E+000
+5.28247200000E+008, +2.91804029784E-008, +0.00000000000E+000
+5.30247000000E+008, +2.63972927910E-008, +0.00000000000E+000
