"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+7.04229600000E+008, -1.75946405395E+001, +0.00000000000E+000
+7.06229400000E+008, -1.77933017185E+001, +0.00000000000E+000
+7.08229200000E+008, -1.78017239636E+001, +0.00000000000E+000
+7.10229000000E+008, -1.77225717275E+001, +0.00000000000E+000
+7.12228800000E+008, -1.76618017747E+001, +0.00000000000E+000
+7.14228600000E+008, -1.78978280556E+001, +0.00000000000E+000
+7.16228400000E+008, -1.85464329674E+001, +0.00000000000E+000
+7.18228200000E+008, -1.92821415282E+001, +0.00000000000E+000
+7.20228000000E+008, -1.99570433015E+001, +0.00000000000E+000
+7.22227800000E+008, -2.00910065115E+001, +0.00000000000E+000
+7.24227600000E+008, -1.99819969743E+001, +0.00000000000E+000
+7.26227400000E+008, -1.98438170754E+001, +0.00000000000E+000
+7.28227200000E+008, -1.94608893767E+001, +0.00000000000E+000
+7.30227000000E+008, -1.91827315894E+001, +0.00000000000E+000
+7.32226800000E+008, -1.88489266901E+001, +0.00000000000E+000
+7.34226600000E+008, -1.85547020337E+001, +0.00000000000E+000
+7.36226400000E+008, -1.87017380214E+001, +0.00000000000E+000
+7.38226200000E+008, -1.87034946677E+001, +0.00000000000E+000
+7.40226000000E+008, -1.87265769514E+001, +0.00000000000E+000
+7.42225800000E+008, -1.86341716959E+001, +0.00000000000E+000
+7.44225600000E+008, -1.86121254670E+001, +0.00000000000E+000
+7.46225400000E+008, -1.85217350766E+001, +0.00000000000E+000
+7.48225200000E+008, -1.84208307124E+001, +0.00000000000E+000
+7.50225000000E+008, -1.83545182793E+001, +0.00000000000E+000
+7.52224800000E+008, -1.81245880288E+001, +0.00000000000E+000
+7.54224600000E+008, -1.77341198330E+001, +0.00000000000E+000
+7.56224400000E+008, -1.73980734079E+001, +0.00000000000E+000
+7.58224200000E+008, -1.71170162866E+001, +0.00000000000E+000
+7.60224000000E+008, -1.70192766154E+001, +0.00000000000E+000
+7.62223800000E+008, -1.72772036351E+001, +0.00000000000E+000
+7.64223600000E+008, -1.78014268473E+001, +0.00000000000E+000
+7.66223400000E+008, -1.87204327857E+001, +0.00000000000E+000
+7.68223200000E+008, -1.96127496894E+001, +0.00000000000E+000
+7.70223000000E+008, -2.01689574654E+001, +0.00000000000E+000
+7.72222800000E+008, -1.99680484489E+001, +0.00000000000E+000
+7.74222600000E+008, -1.98756268545E+001, +0.00000000000E+000
+7.76222400000E+008, -2.00580586292E+001, +0.00000000000E+000
+7.78222200000E+008, -2.04604683664E+001, +0.00000000000E+000
+7.80222000000E+008, -2.13774825713E+001, +0.00000000000E+000
+7.82221800000E+008, -2.17764697897E+001, +0.00000000000E+000
+7.84221600000E+008, -2.23481768597E+001, +0.00000000000E+000
+7.86221400000E+008, -2.28235599094E+001, +0.00000000000E+000
+7.88221200000E+008, -2.31174415010E+001, +0.00000000000E+000
+7.90221000000E+008, -2.30754760063E+001, +0.00000000000E+000
+7.92220800000E+008, -2.32983311825E+001, +0.00000000000E+000
+7.94220600000E+008, -2.31084003635E+001, +0.00000000000E+000
+7.96220400000E+008, -2.30662940524E+001, +0.00000000000E+000
+7.98220200000E+008, -2.30938379012E+001, +0.00000000000E+000
+8.00220000000E+008, -2.34413641608E+001, +0.00000000000E+000
+8.02219800000E+008, -2.35670973256E+001, +0.00000000000E+000
+8.04219600000E+008, -2.35544017878E+001, +0.00000000000E+000
+8.06219400000E+008, -2.35937663284E+001, +0.00000000000E+000
+8.08219200000E+008, -2.38354586752E+001, +0.00000000000E+000
+8.10219000000E+008, -2.42472030504E+001, +0.00000000000E+000
+8.12218800000E+008, -2.46594404395E+001, +0.00000000000E+000
+8.14218600000E+008, -2.50294262369E+001, +0.00000000000E+000
+8.16218400000E+008, -2.52353140556E+001, +0.00000000000E+000
+8.18218200000E+008, -2.53477284002E+001, +0.00000000000E+000
+8.20218000000E+008, -2.53484524711E+001, +0.00000000000E+000
+8.22217800000E+008, -2.58545313882E+001, +0.00000000000E+000
+8.24217600000E+008, -2.61571561843E+001, +0.00000000000E+000
+8.26217400000E+008, -2.65350111001E+001, +0.00000000000E+000
+8.28217200000E+008, -2.67702140951E+001, +0.00000000000E+000
+8.30217000000E+008, -2.66631836386E+001, +0.00000000000E+000
+8.32216800000E+008, -2.64833417292E+001, +0.00000000000E+000
+8.34216600000E+008, -2.70002854129E+001, +0.00000000000E+000
